BHP,ULEZ,body,engine,fuel,link,mileage,name,owners,price,transmission,year
335.0,ULEZ,Hatchback,3.0L,Petrol,https://www.autotrader.co.uk/car-details/202012106962132,55922,BMW 1 SERIES 3.0 M140I 5d AUTO 335 BHP HATCHBACK,,"£16,999",Automatic,2017 (66 reg)
147.0,ULEZ,Hatchback,2.0L,Diesel,https://www.autotrader.co.uk/car-details/202009304401468,37546,BMW 1 SERIES 2.0 118D SPORT 5d 147 BHP REAR PARKING SENSORS - …,,"£11,599",Manual,2017 (17 reg)
150.0,ULEZ,Hatchback,2.0L,Diesel,https://www.autotrader.co.uk/car-details/202012157100342,41000,BMW 1 SERIES 118D M SPORT 2.0 5dr,,"£13,990",Manual,2017 (67 reg)
114.0,ULEZ,Hatchback,1.5L,Diesel,https://www.autotrader.co.uk/car-details/202010195175675,32814,BMW 1 SERIES 1.5 116D M SPORT 5d 114 BHP AIR CON - REAR …,,"£13,000",Manual,2017 (17 reg)
116.0,ULEZ,Hatchback,1.5L,Diesel,https://www.autotrader.co.uk/car-details/202011196281105,49336,BMW 1 Series 1.5L Sport 116d 5dr,,"£10,550",Manual,2017 (17 reg)
136.0,ULEZ,Hatchback,1.5L,Petrol,https://www.autotrader.co.uk/car-details/202010074692680,25158,BMW 1 Series 118i [1.5] M Sport 5dr Satellite Navigation,,"£13,000",Manual,2017 (17 reg)
190.0,ULEZ,Hatchback,2.0L,Diesel,https://www.autotrader.co.uk/car-details/202012026714960,32466,BMW 1 Series 120d Sport 3dr Satellite Navigation 2.0,,"£12,500",Manual,2017 (17 reg)
116.0,ULEZ,Hatchback,1.5L,Diesel,https://www.autotrader.co.uk/car-details/202012167164378,27407,BMW 1 Series 116d Sport 5dr Satellite Navigation 1.5,,"£12,000",Manual,2017 (17 reg)
116.0,ULEZ,Hatchback,1.5L,Diesel,https://www.autotrader.co.uk/car-details/202011055810177,24388,BMW 1 Series 116d M Sport 5dr Satellite Navigation 1.5,,"£15,000",Manual,2017 (17 reg)
116.0,ULEZ,Hatchback,1.5L,Diesel,https://www.autotrader.co.uk/car-details/202012036748864,55557,BMW 1 Series 1.5L ED Plus 116d 5dr,,"£10,075",Manual,2017 (17 reg)
150.0,ULEZ,Hatchback,2.0L,Diesel,https://www.autotrader.co.uk/car-details/202009113621628,59870,BMW 1 Series 118d M Sport 5dr Satellite Navigation 2.0,,"£13,000",Manual,2017 (67 reg)
150.0,ULEZ,Hatchback,2.0L,Diesel,https://www.autotrader.co.uk/car-details/202011126052719,26242,BMW 1 Series 2L M Sport 118d 3dr,,"£14,025",Manual,2017 (67 reg)
150.0,ULEZ,Hatchback,2.0L,Diesel,https://www.autotrader.co.uk/car-details/202009073409821,38475,BMW 1 Series 118d M Sport 5-Door 2.0 5dr,,"£14,750",Automatic,2017 (17 reg)
150.0,ULEZ,Hatchback,2.0L,Diesel,https://www.autotrader.co.uk/car-details/202011186234977,12740,BMW 1 Series 2L M Sport 118d 5dr,,"£15,450",Manual,2017 (67 reg)
136.0,ULEZ,Hatchback,1.5L,Petrol,https://www.autotrader.co.uk/car-details/202010024507540,25158,BMW 1 Series 118i [1.5] M Sport 5dr Satellite Navigation,,"£13,000",Manual,2017 (17 reg)
134.0,ULEZ,Hatchback,1.5L,Petrol,https://www.autotrader.co.uk/car-details/202012016676427,13851,BMW 1 SERIES 1.5 118I SE 3d 134 BHP AIR CON - ALLOYS - …,,"£11,499",Manual,2017 (17 reg)
136.0,ULEZ,Hatchback,1.5L,Petrol,https://www.autotrader.co.uk/car-details/202011286584098,19324,BMW 1 Series 1.5L Sport 118i 5dr,,"£12,475",Manual,2017 (17 reg)
150.0,ULEZ,Hatchback,2.0L,Diesel,https://www.autotrader.co.uk/car-details/202012167146697,37659,BMW 1 Series 2L Sport 118d 3dr,,"£12,000",Manual,2017 (67 reg)
116.0,ULEZ,Hatchback,1.5L,Diesel,https://www.autotrader.co.uk/car-details/202011045780779,26338,BMW 1 Series 1.5L Sport 116d 5dr,,"£11,725",Manual,2017 (17 reg)
150.0,ULEZ,Hatchback,2.0L,Diesel,https://www.autotrader.co.uk/car-details/202012046774029,44824,BMW 1 Series 118d Sport 5dr [Nav] Satellite Navigation 2.0,,"£12,100",Manual,2017 (67 reg)
116.0,ULEZ,Hatchback,1.5L,Diesel,https://www.autotrader.co.uk/car-details/202007171363263,55963,BMW 1 Series 116d EfficientDynamics Plus 5dr Satellite …,,"£10,000",Manual,2017 (17 reg)
134.0,ULEZ,Hatchback,1.5L,Petrol,https://www.autotrader.co.uk/car-details/202011186245386,17471,BMW 1 SERIES 1.5 118I SE 3d 134 BHP CHEAPEST LIKE FOR LIKE …,,"£11,499",Manual,2017 (67 reg)
150.0,ULEZ,Hatchback,2.0L,Diesel,https://www.autotrader.co.uk/car-details/202011055804609,26273,BMW 1 Series 118d Sport 5dr [Nav] Satellite Navigation 2.0,,"£13,550",Manual,2017 (67 reg)
114.0,ULEZ,Hatchback,1.5L,Diesel,https://www.autotrader.co.uk/car-details/202010315653412,44675,BMW 1 Series 1.5L Sport 116d 5dr,,"£11,525",Manual,2017 (67 reg)
,ULEZ,Hatchback,3.0L,Petrol,https://www.autotrader.co.uk/car-details/202011055821082,15000,BMW 1 Series 3.0 M140i Auto (s/s) 5dr,,"£20,950",Automatic,2017 (17 reg)
116.0,ULEZ,Hatchback,1.5L,Diesel,https://www.autotrader.co.uk/car-details/202010215274772,40085,BMW 1 Series 116d SE 5dr [Nav] Satellite Navigation 1.5,,"£10,000",Manual,2017 (66 reg)
116.0,ULEZ,Hatchback,1.5L,Diesel,https://www.autotrader.co.uk/car-details/202008283054118,21500,BMW 1 Series 116d EfficientDynamics Plus 5dr Satellite …,,"£12,550",Manual,2017 (17 reg)
150.0,ULEZ,Hatchback,2.0L,Diesel,https://www.autotrader.co.uk/car-details/202012026705389,27023,BMW 1 Series 2L Sport 118d 5dr,,"£12,625",Manual,2017 (67 reg)
116.0,ULEZ,Hatchback,1.5L,Diesel,https://www.autotrader.co.uk/car-details/202011286575115,18390,BMW 1 Series 1.5L Sport 116d 5dr,,"£12,375",Manual,2017 (17 reg)
114.0,ULEZ,Hatchback,1.5L,Diesel,https://www.autotrader.co.uk/car-details/202009234083378,50211,BMW 1 Series 1.5L SE 116d 5dr,,"£10,450",Manual,2017 (67 reg)
340.0,ULEZ,Hatchback,3.0L,Petrol,https://www.autotrader.co.uk/car-details/202011276548779,24900,BMW 1 Series M140i 5-door 3.0 5dr,,"£21,000",Automatic,2017 (17 reg)
150.0,ULEZ,Hatchback,2.0L,Diesel,https://www.autotrader.co.uk/car-details/202012096929029,34215,BMW 1 Series 2L Sport 118d 5dr,,"£11,975",Manual,2017 (17 reg)
116.0,ULEZ,Hatchback,1.5L,Diesel,https://www.autotrader.co.uk/car-details/202012106973151,44288,BMW 1 Series 1.5L M Sport 116d 5dr,,"£12,650",Manual,2017 (17 reg)
136.0,ULEZ,Hatchback,1.5L,Petrol,https://www.autotrader.co.uk/car-details/202012016673604,23144,BMW 1 Series 1.5L M Sport 118i 5dr,,"£14,350",Manual,2017 (17 reg)
136.0,ULEZ,Hatchback,1.5L,Petrol,https://www.autotrader.co.uk/car-details/202012096942328,18533,BMW 1 Series 1.5L Sport 118i 5dr,,"£12,650",Manual,2017 (66 reg)
116.0,ULEZ,Hatchback,1.5L,Diesel,https://www.autotrader.co.uk/car-details/202011025714540,44106,BMW 1 Series 116d SE 5dr [Nav] Step Auto Satellite Navigation …,,"£12,750",Automatic,2017 (17 reg)
136.0,ULEZ,Hatchback,1.5L,Petrol,https://www.autotrader.co.uk/car-details/202011276554604,9952,BMW 1 Series 118i [1.5] Sport 5dr [Nav] Satellite Navigation,,"£13,750",Manual,2017 (17 reg)
150.0,ULEZ,Hatchback,2.0L,Diesel,https://www.autotrader.co.uk/car-details/202011206328319,23099,BMW 1 Series 118d M Sport 5dr [Nav] Satellite Navigation 2.0,,"£14,500",Manual,2017 (17 reg)
184.0,ULEZ,Hatchback,2.0L,Petrol,https://www.autotrader.co.uk/car-details/202010155033791,26317,BMW 1 Series 2L M Sport 120i 3dr,,"£15,350",Manual,2017 (17 reg)
224.0,ULEZ,Hatchback,2.0L,Petrol,https://www.autotrader.co.uk/car-details/202009254199012,20922,BMW 1 Series 2L M Sport 125i 3dr,,"£17,725",Automatic,2017 (17 reg)
150.0,ULEZ,Hatchback,2.0L,Diesel,https://www.autotrader.co.uk/car-details/202012096937663,49914,BMW 1 Series 2L SE 118d 5dr,,"£11,900",Automatic,2017 (17 reg)
114.0,ULEZ,Hatchback,1.5L,Diesel,https://www.autotrader.co.uk/car-details/202011156145801,19612,BMW 1 Series 1.5L M Sport 116d 5dr,,"£14,025",Manual,2017 (67 reg)
136.0,ULEZ,Hatchback,1.5L,Petrol,https://www.autotrader.co.uk/car-details/202012016653659,30833,BMW 1 Series 1.5L Sport 118i 5dr,,"£11,850",Manual,2017 (17 reg)
150.0,ULEZ,Hatchback,2.0L,Diesel,https://www.autotrader.co.uk/car-details/202012016650336,26087,BMW 1 Series 2L Sport 118d 5dr,,"£12,500",Manual,2017 (17 reg)
116.0,ULEZ,Hatchback,1.5L,Diesel,https://www.autotrader.co.uk/car-details/202012026701815,41217,BMW 1 Series 116d Sport 5dr Satellite Navigation 1.5,,"£11,600",Manual,2017 (17 reg)
150.0,ULEZ,Hatchback,2.0L,Diesel,https://www.autotrader.co.uk/car-details/202010305624510,26341,BMW 1 Series 2L Sport 118d 5dr,,"£12,850",Manual,2017 (67 reg)
190.0,ULEZ,Hatchback,2.0L,Diesel,https://www.autotrader.co.uk/car-details/202012076842043,36277,BMW 1 Series 2L Sport 120d 5dr,,"£14,925",Automatic,2017 (67 reg)
116.0,ULEZ,Hatchback,1.5L,Diesel,https://www.autotrader.co.uk/car-details/202011226371883,23886,BMW 1 Series 1.5L Sport 116d 5dr,,"£12,600",Manual,2017 (67 reg)
340.0,ULEZ,Hatchback,3.0L,Petrol,https://www.autotrader.co.uk/car-details/202010305620123,32077,BMW 1 Series 3L M140i 5dr,,"£19,300",Automatic,2017 (17 reg)
116.0,ULEZ,Hatchback,1.5L,Diesel,https://www.autotrader.co.uk/car-details/202011286568641,19192,BMW 1 Series 1.5L Sport 116d 5dr,,"£12,200",Manual,2017 (17 reg)
150.0,ULEZ,Hatchback,2.0L,Diesel,https://www.autotrader.co.uk/car-details/202010134963211,13652,BMW 1 Series 2L M Sport Shadow Edition 118d 5dr,,"£17,325",Automatic,2017 (67 reg)
147.0,ULEZ,Hatchback,2.0L,Diesel,https://www.autotrader.co.uk/car-details/202010134963586,16938,BMW 1 SERIES 2.0 118D M SPORT 5d 147 BHP,,"£16,999",Automatic,2017 (67 reg)
150.0,ULEZ,Hatchback,2.0L,Diesel,https://www.autotrader.co.uk/car-details/202011136077390,10077,BMW 1 Series 2L M Sport 118d 5dr,,"£16,500",Automatic,2017 (67 reg)
150.0,ULEZ,Hatchback,2.0L,Diesel,https://www.autotrader.co.uk/car-details/202011035730448,26951,BMW 1 Series 2L M Sport 118d 5dr,,"£15,325",Automatic,2017 (17 reg)
150.0,ULEZ,Hatchback,2.0L,Diesel,https://www.autotrader.co.uk/car-details/202011196274920,22944,BMW 1 Series 2L M Sport 118d 5dr,,"£14,050",Manual,2017 (17 reg)
136.0,ULEZ,Hatchback,1.5L,Petrol,https://www.autotrader.co.uk/car-details/202012096933277,11965,BMW 1 Series 1.5L Sport 118i 5dr,,"£14,775",Automatic,2017 (17 reg)
150.0,ULEZ,Hatchback,2.0L,Diesel,https://www.autotrader.co.uk/car-details/202011236409855,33673,BMW 1 Series 2L Sport 118d 3dr,,"£12,400",Manual,2017 (67 reg)
188.0,ULEZ,Hatchback,2.0L,Diesel,https://www.autotrader.co.uk/car-details/202012036740608,28556,BMW 1 SERIES 2.0 120D XDRIVE M SPORT 5d 188 BHP BUSINESS NAV -,,"£16,499",Automatic,2017 (17 reg)
116.0,ULEZ,Hatchback,1.5L,Diesel,https://www.autotrader.co.uk/car-details/202012076864068,14438,BMW 1 Series 116d M Sport 5dr [Nav] Step Auto Satellite …,,"£15,800",Automatic,2017 (17 reg)
224.0,ULEZ,Hatchback,2.0L,Diesel,https://www.autotrader.co.uk/car-details/202010265435149,25378,BMW 1 Series 2L M Sport 125d 3dr,,"£17,125",Automatic,2017 (67 reg)
116.0,ULEZ,Hatchback,1.5L,Diesel,https://www.autotrader.co.uk/car-details/202011166182737,32952,BMW 1 Series 116d EfficientDynamics Plus 5dr Satellite …,,"£12,000",Manual,2017 (17 reg)
116.0,ULEZ,Hatchback,1.5L,Diesel,https://www.autotrader.co.uk/car-details/202012036742551,30589,BMW 1 Series 1.5L Sport 116d 5dr,,"£11,725",Manual,2017 (17 reg)
340.0,ULEZ,Hatchback,3.0L,Petrol,https://www.autotrader.co.uk/car-details/202010074704488,18961,BMW 1 Series 3L M140i 5dr,,"£20,300",Automatic,2017 (66 reg)
150.0,ULEZ,Hatchback,2.0L,Diesel,https://www.autotrader.co.uk/car-details/202012036742527,26044,BMW 1 Series 2L Sport 118d 5dr,,"£12,650",Manual,2017 (67 reg)
114.0,ULEZ,Hatchback,1.5L,Diesel,https://www.autotrader.co.uk/car-details/202012016653519,25077,BMW 1 Series 1.5L Sport 116d 5dr,,"£12,525",Manual,2017 (67 reg)
136.0,ULEZ,Hatchback,1.5L,Petrol,https://www.autotrader.co.uk/car-details/202012117010080,20192,BMW 1 Series 1.5L Sport 118i 5dr,,"£12,675",Manual,2017 (17 reg)
116.0,ULEZ,Hatchback,1.5L,Diesel,https://www.autotrader.co.uk/car-details/202012046787528,28182,BMW 1 Series 116d Sport 3dr [Nav] Step Auto Satellite …,,"£13,750",Automatic,2017 (67 reg)
150.0,ULEZ,Hatchback,2.0L,Diesel,https://www.autotrader.co.uk/car-details/202011226363963,18336,BMW 1 Series 2L Sport 118d 5dr,,"£13,150",Manual,2017 (67 reg)
150.0,ULEZ,Hatchback,2.0L,Diesel,https://www.autotrader.co.uk/car-details/202011306626240,20081,BMW 1 Series 118d M Sport 5-Door 2.0 5dr,,"£17,750",Automatic,2017 (17 reg)
340.0,ULEZ,Hatchback,3.0L,Petrol,https://www.autotrader.co.uk/car-details/202011015662551,27516,BMW 1 Series 3L M140i 5dr,,"£19,750",Automatic,2017 (17 reg)
116.0,ULEZ,Hatchback,1.5L,Diesel,https://www.autotrader.co.uk/car-details/202012056806154,36932,BMW 1 Series 1.5L M Sport 116d 5dr,,"£13,025",Manual,2017 (17 reg)
150.0,ULEZ,Hatchback,2.0L,Diesel,https://www.autotrader.co.uk/car-details/202011206305607,18031,BMW 1 Series 2L Sport 118d 5dr,,"£13,125",Manual,2017 (67 reg)
340.0,ULEZ,Hatchback,3.0L,Petrol,https://www.autotrader.co.uk/car-details/202009183886697,19784,BMW 1 Series 3L M140i 5dr,,"£20,450",Automatic,2017 (17 reg)
340.0,ULEZ,Hatchback,3.0L,Petrol,https://www.autotrader.co.uk/car-details/202011126031601,31051,BMW 1 Series 3L M140i 5dr,,"£19,325",Automatic,2017 (17 reg)
116.0,ULEZ,Hatchback,1.5L,Diesel,https://www.autotrader.co.uk/car-details/202012106970478,28674,BMW 1 Series 1.5L Sport 116d 5dr,,"£12,450",Manual,2017 (67 reg)
150.0,ULEZ,Hatchback,2.0L,Diesel,https://www.autotrader.co.uk/car-details/202010305607280,20294,BMW 1 Series 118d M Sport Shadow Edition 5dr Satellite …,,"£15,500",Manual,2017 (67 reg)
,ULEZ,Hatchback,1.5L,Petrol,https://www.autotrader.co.uk/car-details/202011236390870,6421,BMW 1 Series 1.5 118i GPF Sport Sports Hatch (s/s) 5dr,2.0,"£14,800",Manual,2018 (68 reg)
,ULEZ,Hatchback,1.5L,Diesel,https://www.autotrader.co.uk/car-details/202011045787130,39217,BMW 1 SERIES 1.5 116D SE BUSINESS 5d 114 BHP REAR PARKING …,,"£12,491",Manual,2018 (67 reg)
136.0,ULEZ,Hatchback,1.5L,Petrol,https://www.autotrader.co.uk/car-details/202011216345536,16780,BMW 1 Series 118i Sport 5-door 1.5 5dr,,"£14,750",Manual,2018 (18 reg)
116.0,ULEZ,Hatchback,1.5L,Diesel,https://www.autotrader.co.uk/car-details/202011206323911,15423,BMW 1 Series 116d Sport 3-Door 1.5 3dr,,"£14,000",Manual,2018 (18 reg)
,ULEZ,Hatchback,3.0L,Petrol,https://www.autotrader.co.uk/car-details/202011206324534,44000,BMW 1 Series 3.0 M140i Shadow Edition Sports Hatch Auto (s/s) …,2.0,"£20,450",Automatic,2018 (18 reg)
150.0,ULEZ,Hatchback,2.0L,Diesel,https://www.autotrader.co.uk/car-details/202011236409599,42805,BMW 1 Series 118d M Sport 3dr [Nav] Leather Seats 2.0,,"£14,850",Manual,2018 (18 reg)
134.0,ULEZ,Hatchback,1.5L,Petrol,https://www.autotrader.co.uk/car-details/202012016676423,7522,BMW 1 SERIES 1.5 118I SPORT 3d 134 BHP AIR CON - ALLOYS - …,,"£13,499",Manual,2018 (18 reg)
,ULEZ,Hatchback,1.5L,Diesel,https://www.autotrader.co.uk/car-details/202010074701139,23907,BMW 1 Series 116d M Sport Shadow Edition 5-door 1.5 5dr,,"£17,500",Manual,2018 (68 reg)
136.0,ULEZ,Hatchback,1.5L,Petrol,https://www.autotrader.co.uk/car-details/202010255410015,7727,BMW 1 Series 1.5L Sport 118i 5dr,,"£14,075",Manual,2018 (18 reg)
192.0,ULEZ,Hatchback,2.0L,Petrol,https://www.autotrader.co.uk/car-details/202012046787582,14272,BMW 1 Series 120i [2.0] M Sport Shadow Ed 3dr Step Auto …,,"£18,800",Automatic,2018 (67 reg)
136.0,ULEZ,Hatchback,1.5L,Petrol,https://www.autotrader.co.uk/car-details/202011206323920,11000,BMW 1 Series 118i M Sport Shadow Edition 3-door 1.5 3dr,,"£17,500",Manual,2018 (67 reg)
,ULEZ,Hatchback,1.5L,Diesel,https://www.autotrader.co.uk/car-details/202010225317525,18180,BMW 1 Series 116d Sport 3dr [Nav/Servotronic] Satellite …,,"£14,750",Manual,2018 (68 reg)
136.0,ULEZ,Hatchback,1.5L,Petrol,https://www.autotrader.co.uk/car-details/202012026705382,15832,BMW 1 Series 1.5L Sport 118i 5dr,,"£14,350",Manual,2018 (68 reg)
136.0,ULEZ,Hatchback,1.5L,Petrol,https://www.autotrader.co.uk/car-details/202011226373381,19946,BMW 1 Series 1.5L Sport 118i 5dr,,"£14,950",Automatic,2018 (18 reg)
114.0,ULEZ,Hatchback,1.5L,Diesel,https://www.autotrader.co.uk/car-details/202009073405678,11572,BMW 1 Series 1.5L SE Business 116d 5dr,,"£14,825",Automatic,2018 (68 reg)
335.0,ULEZ,Hatchback,3.0L,Petrol,https://www.autotrader.co.uk/car-details/202011136096233,16252,BMW 1 Series 3L Shadow Edition M140i 5dr,,"£21,825",Manual,2018 (18 reg)
,ULEZ,Hatchback,1.5L,Diesel,https://www.autotrader.co.uk/car-details/202010155049019,15952,BMW 1 Series 116d M Sport Shadow Edition 5dr Satellite …,,"£18,000",Manual,2018 (68 reg)
136.0,ULEZ,Hatchback,1.5L,Petrol,https://www.autotrader.co.uk/car-details/202010205200973,18842,BMW 1 Series 1.5L Sport 118i 5dr,,"£14,100",Manual,2018 (68 reg)
190.0,ULEZ,Hatchback,2.0L,Diesel,https://www.autotrader.co.uk/car-details/202010034542366,21539,BMW 1 Series 2L Sport 120d 5dr,,"£15,625",Automatic,2018 (67 reg)
190.0,ULEZ,Hatchback,2.0L,Diesel,https://www.autotrader.co.uk/car-details/202011126063217,22224,BMW 1 Series 120d Sport 5dr [Nav/Servotronic] Satellite …,,"£15,250",Manual,2018 (18 reg)
136.0,ULEZ,Hatchback,1.5L,Petrol,https://www.autotrader.co.uk/car-details/202009173835794,16957,BMW 1 Series 1.5L Sport 118i 5dr,,"£14,150",Manual,2018 (68 reg)
190.0,ULEZ,Hatchback,2.0L,Diesel,https://www.autotrader.co.uk/car-details/202011035750571,15273,BMW 1 Series 2L M Sport Shadow Edition 120d 5dr,,"£19,700",Automatic,2018 (68 reg)
335.0,ULEZ,Hatchback,3.0L,Petrol,https://www.autotrader.co.uk/car-details/202009183882682,9703,BMW 1 Series 3L Shadow Edition M140i 5dr,,"£23,725",Automatic,2018 (68 reg)
335.0,ULEZ,Hatchback,3.0L,Petrol,https://www.autotrader.co.uk/car-details/202011146124204,23338,BMW 1 Series 3L Shadow Edition M140i 5dr,,"£22,050",Automatic,2018 (18 reg)
136.0,ULEZ,Hatchback,1.5L,Petrol,https://www.autotrader.co.uk/car-details/202008042082614,9706,BMW 1 Series 118i Sport 1.5 5dr,,"£18,500",Manual,2019 (69 reg)
136.0,ULEZ,Hatchback,1.5L,Petrol,https://www.autotrader.co.uk/car-details/202008042082605,12503,BMW 1 Series 118i Sport 1.5 5dr,,"£18,500",Manual,2019 (69 reg)
136.0,ULEZ,Hatchback,1.5L,Petrol,https://www.autotrader.co.uk/car-details/202011306622463,9125,BMW 1 Series 1.5L Sport 118i 5dr,,"£15,325",Manual,2019 (19 reg)
136.0,ULEZ,Hatchback,1.5L,Petrol,https://www.autotrader.co.uk/car-details/202011256473114,4209,BMW 1 Series 118i M Sport 1.5 5dr,,"£25,000",Automatic,2019 (69 reg)
136.0,ULEZ,Hatchback,1.5L,Diesel,https://www.autotrader.co.uk/car-details/202011256483631,6137,BMW 1 Series 116d M Sport 1.5 5dr,,"£24,000",Automatic,2019 (69 reg)
136.0,ULEZ,Hatchback,1.5L,Petrol,https://www.autotrader.co.uk/car-details/202012026694451,6471,BMW 1 Series 118i Sport 3-door 1.5 3dr,,"£16,000",Manual,2019 (19 reg)
190.0,ULEZ,Hatchback,2.0L,Diesel,https://www.autotrader.co.uk/car-details/202012026693521,11759,BMW 1 Series 2L M Sport 120d 5dr,,"£18,950",Automatic,2019 (19 reg)
136.0,ULEZ,Hatchback,1.5L,Petrol,https://www.autotrader.co.uk/car-details/201909272685519,12153,BMW 1 Series 118i Sport 1.5 5dr,,"£19,500",Manual,2019 (69 reg)
,ULEZ,Hatchback,3.0L,Petrol,https://www.autotrader.co.uk/car-details/202012096920307,7960,BMW 1 Series M140i Shadow Edition 5-door 3.0 5dr,,"£26,250",Automatic,2019 (19 reg)
,ULEZ,Hatchback,2.0L,Diesel,https://www.autotrader.co.uk/car-details/202008132432759,7035,BMW 1 Series 118d M Sport 2.0 5dr,,"£24,750",Automatic,2019 (69 reg)
136.0,ULEZ,Hatchback,1.5L,Petrol,https://www.autotrader.co.uk/car-details/202011186237192,7464,BMW 1 Series 1.5L M Sport 118i 3dr,,"£19,175",Automatic,2019 (19 reg)
190.0,ULEZ,Hatchback,2.0L,Diesel,https://www.autotrader.co.uk/car-details/202011085907482,28922,BMW 1 Series 2L M Sport Shadow Edition 120d 5dr,,"£19,225",Automatic,2019 (19 reg)
,ULEZ,Hatchback,3.0L,Petrol,https://www.autotrader.co.uk/car-details/202010014426339,10362,BMW 1 Series M140i Shadow Edition 5-door 3.0 5dr,,"£25,000",Automatic,2019 (19 reg)
136.0,ULEZ,Hatchback,1.5L,Petrol,https://www.autotrader.co.uk/car-details/202011126051341,7232,BMW 1 Series 118i M Sport 1.5 5dr,,"£24,000",Manual,2020 (69 reg)
,ULEZ,Hatchback,2.0L,Diesel,https://www.autotrader.co.uk/car-details/202011176191510,8065,BMW 1 Series 118d M Sport 2.0 5dr,,"£25,500",Automatic,2020 (69 reg)
136.0,ULEZ,Hatchback,1.5L,Petrol,https://www.autotrader.co.uk/car-details/202010155029133,8583,BMW 1 Series 118i M Sport 1.5 5dr,,"£22,750",Manual,2020 (20 reg)
,ULEZ,Hatchback,2.0L,Petrol,https://www.autotrader.co.uk/car-details/202010265446361,10,BMW 1 Series M135i xDrive 2.0 5dr,,"£36,500",Automatic,2020 (70 reg)
,ULEZ,Hatchback,2.0L,Petrol,https://www.autotrader.co.uk/car-details/202008032021519,2212,BMW 1 Series M135i xDrive 2.0 5dr,,"£31,000",Automatic,2020 (20 reg)
188.0,ULEZ,Saloon,2.0L,Diesel,https://www.autotrader.co.uk/car-details/202006099965275,35248,BMW 3 SERIES 2.0 320D M SPORT 4d 188 BHP Nav - BT - Rear PDC - …,,"£13,991",Automatic,2015 (65 reg)
116.0,ULEZ,Saloon,2.0L,Diesel,https://www.autotrader.co.uk/car-details/202010155048063,62000,BMW 3 Series 316d SE 2.0 4dr,2.0,"£9,995",Manual,2015 (15 reg)
150.0,ULEZ,Estate,2.0L,Diesel,https://www.autotrader.co.uk/car-details/202010054628758,105173,BMW 3 SERIES 2.0 318d SE 5dr - Navigation - Full Service History,,"£8,199",Manual,2015 (65 reg)
252.0,ULEZ,Saloon,2.0L,Petrol,https://www.autotrader.co.uk/car-details/202011256468877,37030,BMW 3 Series 330i M Sport Saloon 2.0 4dr,,"£17,000",Automatic,2015 (65 reg)
163.0,,Saloon,2.0L,Diesel,https://www.autotrader.co.uk/car-details/202011266503327,28420,BMW 3 Series 320d EfficientDynamics Business 4dr Leather Seats …,,"£11,000",Manual,2015 (15 reg)
184.0,,Saloon,2.0L,Diesel,https://www.autotrader.co.uk/car-details/202012157114661,51434,BMW 3 Series 320d M Sport 4dr Step Auto [Business Media] …,,"£13,000",Automatic,2015 (15 reg)
184.0,ULEZ,Saloon,2.0L,Diesel,https://www.autotrader.co.uk/car-details/202010074715015,18582,BMW 3 Series 2L 4dr,,"£16,200",Automatic,2015 (65 reg)
,ULEZ,Saloon,2.0L,Petrol,https://www.autotrader.co.uk/car-details/202010134949051,35000,BMW 3 Series 2.0 320i Sport (s/s) 4dr,2.0,"£11,995",Manual,2015 (65 reg)
313.0,ULEZ,Saloon,3.0L,Petrol,https://www.autotrader.co.uk/car-details/202009173856022,41512,BMW 3 Series 335d xDrive M Sport 3.0 4dr,,"£19,500",Automatic,2015 (15 reg)
184.0,ULEZ,Estate,2.0L,Petrol,https://www.autotrader.co.uk/car-details/202012016662833,23395,BMW 3 Series 2L Sport 320i 5dr,,"£13,875",Manual,2015 (65 reg)
258.0,ULEZ,Estate,3.0L,Diesel,https://www.autotrader.co.uk/car-details/202010124918570,43470,BMW 3 Series 3L Luxury 330d 5dr,,"£16,000",Automatic,2015 (65 reg)
258.0,,Estate,3.0L,Diesel,https://www.autotrader.co.uk/car-details/202008212769102,17295,BMW 3 Series 3L M Sport 330d 5dr,,"£18,350",Automatic,2015 (15 reg)
258.0,ULEZ,Saloon,3.0L,Diesel,https://www.autotrader.co.uk/car-details/202008262965947,15720,BMW 3 Series 3L M Sport 330d 4dr,,"£17,250",Automatic,2015 (15 reg)
313.0,ULEZ,Estate,3.0L,Diesel,https://www.autotrader.co.uk/car-details/202009244139023,32159,BMW 3 Series 3L M Sport 335d 5dr,,"£19,925",Automatic,2015 (65 reg)
313.0,ULEZ,Estate,3.0L,Diesel,https://www.autotrader.co.uk/car-details/202008182615952,41154,BMW 3 Series 3L M Sport 335d 5dr,,"£19,000",Automatic,2015 (65 reg)
,ULEZ,Saloon,2.0L,Diesel,https://www.autotrader.co.uk/car-details/202010295579399,84312,BMW 3 SERIES 2.0 320D XDRIVE M SPORT 4d 188 BHP NAVIGATION! …,,"£12,491",Automatic,2016 (65 reg)
,ULEZ,Saloon,3.0L,Diesel,https://www.autotrader.co.uk/car-details/202010275490528,61400,BMW 3 Series 3.0 335d M Sport Auto xDrive (s/s) 4dr,2.0,"£18,640",Automatic,2016 (66 reg)
,ULEZ,Estate,3.0L,Diesel,https://www.autotrader.co.uk/car-details/202011136078657,78717,BMW 3 Series 3.0 335d M Sport Touring Auto xDrive (s/s) 5dr,2.0,"£16,995",Automatic,2016 (16 reg)
